source_event_id,case_id,activity,from_ts,to_ts,resource,depot,area,equipment_id,equipment_type,cost_amount,priority
,WO-2026-00079,Parts Ordered,2026-04-28 15:33:00,2026-04-28 17:24:00,T-301,South Depot,C-Bay-1,EQ-1618,Compressor,1778.16,High
EVT-0000688,WO-2026-00079,Parts Received,2026-04-28 17:52:00,2026-04-28 20:00:00,T-102,North Depot,C-Bay-1,EQ-1618,Compressor,651.85,Low
EVT-0000689,WO-2026-00079,Repair Started,2026-04-28 23:52:00,2026-04-29 00:32:00,T-102,North Depot,C-Bay-1,EQ-1618,Compressor,1119.98,Medium
EVT-0000690,WO-2026-00079,Repair Completed,2026-04-29 04:52:00,2026-04-29 07:36:00,T-102,North Depot,C-Bay-1,EQ-1618,Compressor,1001.20,Low
EVT-0000691,WO-2026-00079,Tested,2026-04-29 05:54:00,2026-04-29 08:19:00,T-102,North Depot,C-Bay-1,EQ-1618,Compressor,635.01,Medium
EVT-0000692,WO-2026-00079,Returned to Service,2026-04-29 09:36:00,2026-04-29 10:40:00,T-102,North Depot,C-Bay-1,EQ-1618,Compressor,1188.66,Low
EVT-0000693,WO-2026-00080,Fault Reported,2026-02-13 21:53:00,2026-02-14 00:08:00,T-201,Central Depot,S-Bay-1,EQ-1917,Compressor,113.17,Low
EVT-0000694,WO-2026-00080,Triaged,2026-02-13 23:12:00,2026-02-14 01:49:00,T-201,Central Depot,S-Bay-1,EQ-1917,Compressor,2467.13,
EVT-0000695,WO-2026-00080,Parts Ordered,2026-02-17 08:12:00,2026-02-17 10:03:00,T-201,Central Depot,S-Bay-1,EQ-1917,Compressor,1590.80,Medium
EVT-0000696,WO-2026-00080,Parts Received,2026-02-17 10:29:00,2026-02-17 10:55:00,T-201,Central Depot,S-Bay-1,EQ-1917,Compressor,,Low
,WO-2026-00080,Repair Started,2026-02-17 14:29:00,2026-02-17 14:38:00,T-301,South Depot,S-Bay-1,EQ-1917,Compressor,1893.08,Low
,WO-2026-00080,Repair Completed,2026-02-17 22:29:00,2026-02-18 00:28:00,T-301,South Depot,S-Bay-1,EQ-1917,Compressor,,Medium
EVT-0000699,WO-2026-00080,Tested,2026-02-17 23:41:00,2026-02-18 01:32:00,T-201,Central Depot,S-Bay-1,EQ-1917,Compressor,2039.87,Medium
EVT-0000700,WO-2026-00080,Repair Started,2026-02-18 03:41:00,2026-02-18 05:44:00,T-201,Central Depot,S-Bay-1,EQ-1917,Compressor,1629.25,Medium
EVT-0000701,WO-2026-00080,Repair Completed,2026-02-18 09:41:00,2026-02-18 10:15:00,T-101,North Depot,S-Bay-1,EQ-1917,Compressor,,Medium
,WO-2026-00080,Tested,2026-02-18 11:55:00,2026-02-18 12:06:00,T-301,South Depot,S-Bay-1,EQ-1917,Compressor,1944.51,High
,WO-2026-00080,Returned to Service,2026-02-18 13:32:00,2026-02-18 15:32:00,T-301,South Depot,S-Bay-1,EQ-1917,Compressor,78.47,Low
EVT-0000704,WO-2026-00081,Fault Reported,2026-02-28 06:11:00,2026-02-28 07:40:00,T-101,North Depot,N-Bay-1,EQ-1280,Generator,,High
EVT-0000705,WO-2026-00081,Triaged,2026-02-28 06:48:00,2026-02-28 07:49:00,T-101,North Depot,N-Bay-1,EQ-1280,Generator,1685.60,Medium
EVT-0000706,WO-2026-00081,Parts Ordered,2026-03-02 03:48:00,2026-03-02 05:02:00,T-101,North Depot,N-Bay-1,EQ-1280,Generator,,High
EVT-0000707,WO-2026-00081,Parts Received,2026-03-02 03:54:00,2026-03-02 04:31:00,T-101,North Depot,N-Bay-1,EQ-1280,Generator,2560.15,High
EVT-0000708,WO-2026-00081,Repair Started,2026-03-02 13:54:00,2026-03-02 14:19:00,T-101,North Depot,N-Bay-1,EQ-1280,Generator,375.75,High
EVT-0000709,WO-2026-00081,Repair Completed,2026-03-02 15:54:00,2026-03-02 18:47:00,T-202,Central Depot,N-Bay-1,EQ-1280,Generator,1197.59,
EVT-0000710,WO-2026-00081,Tested,2026-03-02 18:50:00,2026-03-02 20:25:00,T-202,Central Depot,N-Bay-1,EQ-1280,Generator,317.60,Low
EVT-0000711,WO-2026-00081,Repair Started,2026-03-03 05:50:00,2026-03-03 08:27:00,T-202,Central Depot,N-Bay-1,EQ-1280,Generator,481.65,High
EVT-0000712,WO-2026-00081,Repair Completed,2026-03-03 12:50:00,2026-03-03 15:35:00,T-202,Central Depot,N-Bay-1,EQ-1280,Generator,,
EVT-0000713,WO-2026-00081,Tested,2026-03-03 13:48:00,2026-03-03 15:40:00,T-202,Central Depot,N-Bay-1,EQ-1280,Generator,340.88,Low
EVT-0000714,WO-2026-00081,Returned to Service,2026-03-03 14:26:00,2026-03-03 14:40:00,T-202,Central Depot,N-Bay-1,EQ-1280,Generator,2593.81,
EVT-0000715,WO-2026-00082,Fault Reported,2026-05-12 07:18:00,2026-05-12 09:20:00,T-101,North Depot,N-Field,EQ-1307,Compressor,411.96,High
EVT-0000716,WO-2026-00082,Triaged,2026-05-12 10:27:00,2026-05-12 12:32:00,T-101,North Depot,N-Field,EQ-1307,Compressor,951.16,
EVT-0000717,WO-2026-00082,Parts Ordered,2026-05-15 10:27:00,2026-05-15 11:46:00,T-102,North Depot,N-Field,EQ-1307,Compressor,,Low
EVT-0000718,WO-2026-00082,Parts Received,2026-05-15 12:36:00,2026-05-15 13:09:00,T-102,North Depot,N-Field,EQ-1307,Compressor,1537.26,High
EVT-0000719,WO-2026-00082,Repair Started,2026-05-15 13:36:00,2026-05-15 16:33:00,T-102,North Depot,N-Field,EQ-1307,Compressor,2077.23,
EVT-0000720,WO-2026-00082,Repair Completed,2026-05-15 18:36:00,2026-05-15 20:02:00,T-102,North Depot,N-Field,EQ-1307,Compressor,,Low
EVT-0000721,WO-2026-00082,Tested,2026-05-15 20:47:00,2026-05-15 22:21:00,T-102,North Depot,N-Field,EQ-1307,Compressor,509.12,
EVT-0000722,WO-2026-00082,Returned to Service,2026-05-15 20:58:00,2026-05-15 23:53:00,T-102,North Depot,N-Field,EQ-1307,Compressor,,Low
EVT-0000723,WO-2026-00083,Fault Reported,2026-01-23 20:37:00,2026-01-23 23:25:00,T-102,North Depot,C-Workshop,EQ-1631,Valve Assembly,1202.89,Medium
EVT-0000724,WO-2026-00083,Triaged,2026-01-24 00:04:00,2026-01-24 01:46:00,T-102,North Depot,C-Workshop,EQ-1631,Valve Assembly,1482.60,
EVT-0000725,WO-2026-00083,Parts Ordered,2026-01-27 14:04:00,2026-01-27 16:27:00,T-102,North Depot,C-Workshop,EQ-1631,Valve Assembly,,Medium
EVT-0000726,WO-2026-00083,Parts Received,2026-01-27 16:00:00,2026-01-27 18:15:00,T-102,North Depot,C-Workshop,EQ-1631,Valve Assembly,1269.54,
EVT-0000727,WO-2026-00083,Repair Started,2026-01-27 22:00:00,2026-01-28 01:00:00,T-102,North Depot,C-Workshop,EQ-1631,Valve Assembly,2073.24,High
EVT-0000728,WO-2026-00083,Repair Completed,2026-01-28 01:00:00,2026-01-28 03:29:00,T-102,North Depot,C-Workshop,EQ-1631,Valve Assembly,355.92,Medium
EVT-0000729,WO-2026-00083,Tested,2026-01-28 01:57:00,2026-01-28 03:52:00,T-102,North Depot,C-Workshop,EQ-1631,Valve Assembly,,
EVT-0000730,WO-2026-00083,Returned to Service,2026-01-28 03:10:00,2026-01-28 03:27:00,T-202,Central Depot,C-Workshop,EQ-1631,Valve Assembly,,High
EVT-0000731,WO-2026-00084,Fault Reported,2026-05-05 03:45:00,2026-05-05 04:40:00,T-302,Central Depot,S-Bay-1,EQ-1935,Generator,2151.42,High
EVT-0000732,WO-2026-00084,Triaged,2026-05-05 06:42:00,2026-05-05 09:05:00,T-302,Central Depot,S-Bay-1,EQ-1935,Generator,,
EVT-0000733,WO-2026-00084,Parts Ordered,2026-05-06 15:42:00,2026-05-06 16:28:00,T-302,Central Depot,S-Bay-1,EQ-1935,Generator,1136.00,High
EVT-0000734,WO-2026-00084,Parts Received,2026-05-06 16:46:00,2026-05-06 18:20:00,T-302,Central Depot,S-Bay-1,EQ-1935,Generator,850.33,
EVT-0000735,WO-2026-00084,Repair Started,2026-05-06 17:46:00,2026-05-06 20:06:00,T-302,Central Depot,S-Bay-1,EQ-1935,Generator,996.73,Medium
EVT-0000736,WO-2026-00084,Repair Completed,2026-05-07 05:46:00,2026-05-07 06:57:00,T-101,North Depot,S-Bay-1,EQ-1935,Generator,349.59,Low
EVT-0000737,WO-2026-00084,Tested,2026-05-07 08:37:00,2026-05-07 11:10:00,T-101,North Depot,S-Bay-1,EQ-1935,Generator,506.87,High
EVT-0000738,WO-2026-00084,Returned to Service,2026-05-07 10:33:00,2026-05-07 11:51:00,T-101,North Depot,S-Bay-1,EQ-1935,Generator,2551.75,
,WO-2026-00085,Fault Reported,2026-02-15 03:21:00,2026-02-15 04:36:00,T-301,South Depot,C-Bay-1,EQ-1520,Compressor,2049.79,High
,WO-2026-00085,Triaged,2026-02-15 05:49:00,2026-02-15 06:14:00,T-301,South Depot,C-Bay-1,EQ-1520,Compressor,1194.28,Low
,WO-2026-00085,Repair Started,2026-02-15 05:49:00,2026-02-15 06:04:00,T-301,South Depot,C-Bay-1,EQ-1520,Compressor,1680.07,Low
,WO-2026-00085,Repair Completed,2026-02-15 13:49:00,2026-02-15 13:58:00,T-301,South Depot,C-Bay-1,EQ-1520,Compressor,121.47,Low
,WO-2026-00085,Tested,2026-02-15 15:50:00,2026-02-15 18:45:00,T-301,South Depot,C-Bay-1,EQ-1520,Compressor,1705.37,Medium
,WO-2026-00085,Returned to Service,2026-02-15 16:41:00,2026-02-15 17:36:00,T-301,South Depot,C-Bay-1,EQ-1520,Compressor,2587.40,High
EVT-0000745,WO-2026-00086,Fault Reported,2026-01-12 00:27:00,2026-01-12 01:54:00,T-202,Central Depot,N-Bay-1,EQ-1824,Pump,895.83,Medium
EVT-0000746,WO-2026-00086,Triaged,2026-01-12 02:40:00,2026-01-12 03:13:00,T-202,Central Depot,N-Bay-1,EQ-1824,Pump,1277.25,Medium
EVT-0000747,WO-2026-00086,Parts Ordered,2026-01-15 17:40:00,2026-01-15 19:18:00,T-202,Central Depot,N-Bay-1,EQ-1824,Pump,,High
EVT-0000748,WO-2026-00086,Parts Received,2026-01-15 19:54:00,2026-01-15 20:31:00,T-202,Central Depot,N-Bay-1,EQ-1824,Pump,,High
EVT-0000749,WO-2026-00086,Repair Started,2026-01-15 21:54:00,2026-01-15 23:40:00,T-202,Central Depot,N-Bay-1,EQ-1824,Pump,1611.70,
EVT-0000750,WO-2026-00086,Repair Completed,2026-01-16 04:54:00,2026-01-16 07:37:00,T-202,Central Depot,N-Bay-1,EQ-1824,Pump,1409.91,
EVT-0000751,WO-2026-00086,Tested,2026-01-16 05:20:00,2026-01-16 06:31:00,T-202,Central Depot,N-Bay-1,EQ-1824,Pump,1905.58,
EVT-0000752,WO-2026-00086,Returned to Service,2026-01-16 07:37:00,2026-01-16 07:56:00,T-202,Central Depot,N-Bay-1,EQ-1824,Pump,1685.21,High
,WO-2026-00087,Fault Reported,2026-01-23 01:53:00,2026-01-23 03:02:00,T-302,South Depot,S-Bay-1,EQ-1056,Pump,212.68,Low
,WO-2026-00087,Triaged,2026-01-23 03:57:00,2026-01-23 05:48:00,T-302,South Depot,S-Bay-1,EQ-1056,Pump,331.09,Medium
,WO-2026-00087,Parts Ordered,2026-01-24 02:57:00,2026-01-24 05:47:00,T-302,South Depot,S-Bay-1,EQ-1056,Pump,2399.28,Low
,WO-2026-00087,Parts Received,2026-01-24 06:30:00,2026-01-24 08:27:00,T-301,South Depot,S-Bay-1,EQ-1056,Pump,1140.49,Low
,WO-2026-00087,Repair Started,2026-01-24 14:30:00,2026-01-24 16:22:00,T-301,South Depot,S-Bay-1,EQ-1056,Pump,1928.15,
,WO-2026-00087,Repair Completed,2026-01-25 02:30:00,2026-01-25 02:41:00,T-301,South Depot,S-Bay-1,EQ-1056,Pump,228.70,High
,WO-2026-00087,Tested,2026-01-25 02:43:00,2026-01-25 05:07:00,T-301,South Depot,S-Bay-1,EQ-1056,Pump,,Medium
,WO-2026-00087,Repair Started,2026-01-25 08:43:00,2026-01-25 09:01:00,T-301,South Depot,S-Bay-1,EQ-1056,Pump,,
,WO-2026-00087,Repair Completed,2026-01-25 12:43:00,2026-01-25 14:48:00,T-301,South Depot,S-Bay-1,EQ-1056,Pump,173.87,
,WO-2026-00087,Tested,2026-01-25 16:38:00,2026-01-25 18:01:00,T-301,South Depot,S-Bay-1,EQ-1056,Pump,2255.70,High
,WO-2026-00087,Returned to Service,2026-01-25 17:03:00,2026-01-25 17:55:00,T-302,South Depot,S-Bay-1,EQ-1056,Pump,54.64,Medium
EVT-0000764,WO-2026-00088,Fault Reported,2026-02-02 16:33:00,2026-02-02 17:23:00,T-101,North Depot,N-Field,EQ-1786,Pump,903.98,Medium
EVT-0000765,WO-2026-00088,Triaged,2026-02-02 16:48:00,2026-02-02 17:08:00,T-101,North Depot,N-Field,EQ-1786,Pump,428.40,Medium
EVT-0000766,WO-2026-00088,Triaged,2026-02-02 18:48:00,2026-02-02 19:11:00,T-101,North Depot,N-Field,EQ-1786,Pump,1201.70,Medium
EVT-0000767,WO-2026-00088,Parts Ordered,2026-02-05 16:48:00,2026-02-05 17:47:00,T-202,Central Depot,N-Field,EQ-1786,Pump,334.70,High
EVT-0000768,WO-2026-00088,Parts Received,2026-02-05 17:26:00,2026-02-05 17:31:00,T-202,Central Depot,N-Field,EQ-1786,Pump,1047.97,
,WO-2026-00088,Repair Started,2026-02-06 00:26:00,2026-02-06 01:59:00,T-302,South Depot,N-Field,EQ-1786,Pump,1912.01,High
,WO-2026-00088,Repair Completed,2026-02-06 10:26:00,2026-02-06 11:04:00,T-302,South Depot,N-Field,EQ-1786,Pump,671.92,Medium
,WO-2026-00088,Tested,2026-02-06 13:38:00,2026-02-06 16:27:00,T-302,South Depot,N-Field,EQ-1786,Pump,264.75,Medium
,WO-2026-00088,Returned to Service,2026-02-06 14:01:00,2026-02-06 15:14:00,T-302,South Depot,N-Field,EQ-1786,Pump,1289.01,
EVT-0000773,WO-2026-00089,Fault Reported,2026-03-01 12:01:00,2026-03-01 12:39:00,T-102,North Depot,S-Field,EQ-1147,Pump,2408.79,
EVT-0000774,WO-2026-00089,Triaged,2026-03-01 14:05:00,2026-03-01 16:37:00,T-102,North Depot,S-Field,EQ-1147,Pump,,Low
EVT-0000775,WO-2026-00089,Parts Ordered,2026-03-05 11:05:00,2026-03-05 13:44:00,T-102,North Depot,S-Field,EQ-1147,Pump,2494.23,Medium
EVT-0000776,WO-2026-00089,Parts Received,2026-03-05 11:30:00,2026-03-05 11:43:00,T-102,North Depot,S-Field,EQ-1147,Pump,1626.75,Low
EVT-0000777,WO-2026-00089,Repair Started,2026-03-05 18:30:00,2026-03-05 18:48:00,T-102,North Depot,S-Field,EQ-1147,Pump,,Low
EVT-0000778,WO-2026-00089,Repair Completed,2026-03-05 20:30:00,2026-03-05 21:35:00,T-102,North Depot,S-Field,EQ-1147,Pump,541.47,
EVT-0000779,WO-2026-00089,Tested,2026-03-06 00:22:00,2026-03-06 01:48:00,T-102,North Depot,S-Field,EQ-1147,Pump,2566.95,High
EVT-0000780,WO-2026-00089,Returned to Service,2026-03-06 01:08:00,2026-03-06 03:46:00,T-102,North Depot,S-Field,EQ-1147,Pump,474.67,Low
EVT-0000781,WO-2026-00090,Fault Reported,2026-01-30 22:01:00,2026-01-31 00:08:00,T-201,Central Depot,C-Bay-1,EQ-1946,Conveyor,961.66,Low
EVT-0000782,WO-2026-00090,Triaged,2026-01-31 01:30:00,2026-01-31 03:23:00,T-201,Central Depot,C-Bay-1,EQ-1946,Conveyor,870.34,Low
EVT-0000783,WO-2026-00090,Escalated to Specialist,2026-01-31 02:12:00,2026-01-31 04:47:00,T-201,Central Depot,C-Bay-1,EQ-1946,Conveyor,2312.68,Medium
EVT-0000784,WO-2026-00090,Parts Ordered,2026-02-01 12:12:00,2026-02-01 13:01:00,T-201,Central Depot,C-Bay-1,EQ-1946,Conveyor,2431.07,Low
EVT-0000785,WO-2026-00090,Parts Received,2026-02-01 13:47:00,2026-02-01 14:21:00,T-201,Central Depot,C-Bay-1,EQ-1946,Conveyor,1426.14,Low
EVT-0000786,WO-2026-00090,Repair Started,2026-02-01 20:47:00,2026-02-01 22:21:00,T-201,Central Depot,C-Bay-1,EQ-1946,Conveyor,2557.58,
EVT-0000787,WO-2026-00090,Repair Completed,2026-02-02 06:47:00,2026-02-02 08:15:00,T-201,Central Depot,C-Bay-1,EQ-1946,Conveyor,1983.17,
,WO-2026-00090,Tested,2026-02-02 08:37:00,2026-02-02 10:42:00,T-301,South Depot,C-Bay-1,EQ-1946,Conveyor,2273.83,High
EVT-0000789,WO-2026-00090,Returned to Service,2026-02-02 11:58:00,2026-02-02 13:36:00,T-101,North Depot,C-Bay-1,EQ-1946,Conveyor,1508.12,Medium
EVT-0000790,WO-2026-00091,Fault Reported,2026-05-19 09:45:00,2026-05-19 10:51:00,T-302,Central Depot,C-Bay-2,EQ-1387,Conveyor,1932.22,Medium
EVT-0000791,WO-2026-00091,Triaged,2026-05-19 10:36:00,2026-05-19 13:19:00,T-302,Central Depot,C-Bay-2,EQ-1387,Conveyor,738.96,
EVT-0000792,WO-2026-00091,Parts Ordered,2026-05-21 08:36:00,2026-05-21 08:42:00,T-302,Central Depot,C-Bay-2,EQ-1387,Conveyor,,High
EVT-0000793,WO-2026-00091,Parts Received,2026-05-21 09:06:00,2026-05-21 09:32:00,T-302,Central Depot,C-Bay-2,EQ-1387,Conveyor,2192.69,Medium
EVT-0000794,WO-2026-00091,Repair Started,2026-05-21 16:06:00,2026-05-21 18:19:00,T-302,Central Depot,C-Bay-2,EQ-1387,Conveyor,1190.32,Low
EVT-0000795,WO-2026-00091,Repair Completed,2026-05-21 21:06:00,2026-05-21 21:24:00,T-302,Central Depot,C-Bay-2,EQ-1387,Conveyor,2401.67,
EVT-0000796,WO-2026-00091,Tested,2026-05-21 21:55:00,2026-05-21 23:06:00,T-302,Central Depot,C-Bay-2,EQ-1387,Conveyor,1697.47,Medium
EVT-0000797,WO-2026-00091,Repair Started,2026-05-22 08:55:00,2026-05-22 09:35:00,T-302,Central Depot,C-Bay-2,EQ-1387,Conveyor,545.68,High
EVT-0000798,WO-2026-00091,Repair Completed,2026-05-22 10:55:00,2026-05-22 13:00:00,T-302,Central Depot,C-Bay-2,EQ-1387,Conveyor,330.67,Low
EVT-0000799,WO-2026-00091,Tested,2026-05-22 12:46:00,2026-05-22 13:08:00,T-302,Central Depot,C-Bay-2,EQ-1387,Conveyor,1740.30,Medium
EVT-0000800,WO-2026-00091,Returned to Service,2026-05-22 15:39:00,2026-05-22 17:19:00,T-302,Central Depot,C-Bay-2,EQ-1387,Conveyor,875.03,Medium
EVT-0000801,WO-2026-00092,Fault Reported,2026-03-11 11:05:00,2026-03-11 12:06:00,T-202,Central Depot,N-Bay-2,EQ-1116,Compressor,2451.66,Medium
EVT-0000802,WO-2026-00092,Triaged,2026-03-11 13:12:00,2026-03-11 14:37:00,T-202,Central Depot,N-Bay-2,EQ-1116,Compressor,2532.57,High
,WO-2026-00092,Parts Ordered,2026-03-15 07:12:00,2026-03-15 09:32:00,T-202,South Depot,N-Bay-2,EQ-1116,Compressor,,Medium
,WO-2026-00092,Parts Received,2026-03-15 08:06:00,2026-03-15 09:05:00,T-202,South Depot,N-Bay-2,EQ-1116,Compressor,1541.37,
EVT-0000805,WO-2026-00092,Repair Started,2026-03-15 19:06:00,2026-03-15 20:50:00,T-201,Central Depot,N-Bay-2,EQ-1116,Compressor,1179.93,Medium
EVT-0000806,WO-2026-00092,Repair Completed,2026-03-16 03:06:00,2026-03-16 04:26:00,T-102,North Depot,N-Bay-2,EQ-1116,Compressor,,Medium
EVT-0000807,WO-2026-00092,Tested,2026-03-16 06:40:00,2026-03-16 07:24:00,T-201,Central Depot,N-Bay-2,EQ-1116,Compressor,1369.09,
EVT-0000808,WO-2026-00092,Returned to Service,2026-03-16 07:48:00,2026-03-16 10:24:00,T-201,Central Depot,N-Bay-2,EQ-1116,Compressor,966.21,
,WO-2026-00093,Fault Reported,2026-03-24 22:33:00,2026-03-24 22:54:00,T-301,South Depot,C-Field,EQ-1351,Valve Assembly,1098.16,High
,WO-2026-00093,Triaged,2026-03-24 23:56:00,2026-03-25 01:54:00,T-301,South Depot,C-Field,EQ-1351,Valve Assembly,2596.58,Low
,WO-2026-00093,Escalated to Specialist,2026-03-25 01:20:00,2026-03-25 04:08:00,T-302,South Depot,C-Field,EQ-1351,Valve Assembly,2229.53,Low
,WO-2026-00093,Parts Ordered,2026-03-27 05:20:00,2026-03-27 07:11:00,T-302,South Depot,C-Field,EQ-1351,Valve Assembly,,
,WO-2026-00093,Parts Received,2026-03-27 06:15:00,2026-03-27 07:46:00,T-302,South Depot,C-Field,EQ-1351,Valve Assembly,,Low
,WO-2026-00093,Repair Started,2026-03-27 12:15:00,2026-03-27 12:56:00,T-302,South Depot,C-Field,EQ-1351,Valve Assembly,,Medium
,WO-2026-00093,Repair Completed,2026-03-28 00:15:00,2026-03-28 03:13:00,T-302,South Depot,C-Field,EQ-1351,Valve Assembly,,Medium
,WO-2026-00093,Tested,2026-03-28 00:23:00,2026-03-28 03:21:00,T-302,South Depot,C-Field,EQ-1351,Valve Assembly,709.66,Low
,WO-2026-00093,Returned to Service,2026-03-28 03:00:00,2026-03-28 03:54:00,T-302,South Depot,C-Field,EQ-1351,Valve Assembly,2589.85,Low
EVT-0000818,WO-2026-00094,Fault Reported,2026-04-27 06:10:00,2026-04-27 06:43:00,T-302,Central Depot,S-Bay-1,EQ-1233,Conveyor,656.35,Medium
EVT-0000819,WO-2026-00094,Triaged,2026-04-27 08:25:00,2026-04-27 09:40:00,T-302,Central Depot,S-Bay-1,EQ-1233,Conveyor,1288.35,Low
EVT-0000820,WO-2026-00094,Parts Ordered,2026-04-28 21:25:00,2026-04-28 21:35:00,T-102,North Depot,S-Bay-1,EQ-1233,Conveyor,1087.39,Low
EVT-0000821,WO-2026-00094,Parts Received,2026-04-28 23:27:00,2026-04-29 02:01:00,T-102,North Depot,S-Bay-1,EQ-1233,Conveyor,1569.51,Medium
EVT-0000822,WO-2026-00094,Repair Started,2026-04-29 11:27:00,2026-04-29 11:45:00,T-102,North Depot,S-Bay-1,EQ-1233,Conveyor,1338.22,High
EVT-0000823,WO-2026-00094,Repair Completed,2026-04-29 20:27:00,2026-04-29 20:32:00,T-102,North Depot,S-Bay-1,EQ-1233,Conveyor,2076.72,Medium
EVT-0000824,WO-2026-00094,Tested,2026-04-30 00:05:00,2026-04-30 01:49:00,T-102,North Depot,S-Bay-1,EQ-1233,Conveyor,2086.68,Medium
EVT-0000825,WO-2026-00094,Returned to Service,2026-04-30 03:17:00,2026-04-30 04:42:00,T-102,North Depot,S-Bay-1,EQ-1233,Conveyor,1838.99,Medium
EVT-0000826,WO-2026-00095,Fault Reported,2026-04-30 19:32:00,2026-04-30 21:42:00,T-201,Central Depot,N-Bay-1,EQ-1249,Conveyor,1720.18,Medium
EVT-0000827,WO-2026-00095,Triaged,2026-04-30 22:49:00,2026-05-01 01:33:00,T-201,Central Depot,N-Bay-1,EQ-1249,Conveyor,2328.10,High
EVT-0000828,WO-2026-00095,Repair Started,2026-05-01 01:49:00,2026-05-01 04:25:00,T-201,Central Depot,N-Bay-1,EQ-1249,Conveyor,,Medium
EVT-0000829,WO-2026-00095,Repair Completed,2026-05-01 04:49:00,2026-05-01 05:08:00,T-201,Central Depot,N-Bay-1,EQ-1249,Conveyor,255.00,High
EVT-0000830,WO-2026-00095,Tested,2026-05-01 05:52:00,2026-05-01 07:29:00,T-201,Central Depot,N-Bay-1,EQ-1249,Conveyor,621.66,High
EVT-0000831,WO-2026-00095,Returned to Service,2026-05-01 09:37:00,2026-05-01 09:43:00,T-302,Central Depot,N-Bay-1,EQ-1249,Conveyor,1882.47,Medium
,WO-2026-00096,Fault Reported,2026-01-14 12:03:00,2026-01-14 14:07:00,T-301,South Depot,C-Bay-2,EQ-1389,Generator,146.30,High
,WO-2026-00096,Triaged,2026-01-14 12:10:00,2026-01-14 12:44:00,T-301,South Depot,C-Bay-2,EQ-1389,Generator,,
,WO-2026-00096,Parts Ordered,2026-01-17 06:10:00,2026-01-17 08:50:00,T-301,South Depot,C-Bay-2,EQ-1389,Generator,850.75,High
,WO-2026-00096,Parts Received,2026-01-17 08:44:00,2026-01-17 10:32:00,T-301,South Depot,C-Bay-2,EQ-1389,Generator,523.79,
,WO-2026-00096,Repair Started,2026-01-17 13:44:00,2026-01-17 16:21:00,T-301,South Depot,C-Bay-2,EQ-1389,Generator,,High
,WO-2026-00096,Repair Completed,2026-01-17 18:44:00,2026-01-17 20:07:00,T-301,South Depot,C-Bay-2,EQ-1389,Generator,2417.92,Low
,WO-2026-00096,Tested,2026-01-17 19:28:00,2026-01-17 21:18:00,T-301,South Depot,C-Bay-2,EQ-1389,Generator,2177.83,Low
,WO-2026-00096,Repair Started,2026-01-18 06:28:00,2026-01-18 08:26:00,T-301,South Depot,C-Bay-2,EQ-1389,Generator,2507.64,High
,WO-2026-00096,Repair Completed,2026-01-18 14:28:00,2026-01-18 16:32:00,T-301,South Depot,C-Bay-2,EQ-1389,Generator,2465.66,Medium
,WO-2026-00096,Tested,2026-01-18 17:09:00,2026-01-18 18:08:00,T-301,South Depot,C-Bay-2,EQ-1389,Generator,,Medium
,WO-2026-00096,Returned to Service,2026-01-18 18:14:00,2026-01-18 21:14:00,T-301,South Depot,C-Bay-2,EQ-1389,Generator,,
EVT-0000843,WO-2026-00097,Fault Reported,2026-05-21 16:52:00,2026-05-21 18:48:00,T-302,Central Depot,C-Field,EQ-1267,Valve Assembly,1659.06,Low
EVT-0000844,WO-2026-00097,Triaged,2026-05-21 17:59:00,2026-05-21 19:04:00,T-302,Central Depot,C-Field,EQ-1267,Valve Assembly,850.22,High
EVT-0000845,WO-2026-00097,Parts Ordered,2026-05-24 08:59:00,2026-05-24 11:50:00,T-302,Central Depot,C-Field,EQ-1267,Valve Assembly,,Low
EVT-0000846,WO-2026-00097,Parts Received,2026-05-24 10:07:00,2026-05-24 12:49:00,T-302,Central Depot,C-Field,EQ-1267,Valve Assembly,2288.02,
EVT-0000847,WO-2026-00097,Repair Started,2026-05-24 13:07:00,2026-05-24 15:27:00,T-302,Central Depot,C-Field,EQ-1267,Valve Assembly,1681.96,High
EVT-0000848,WO-2026-00097,Repair Completed,2026-05-24 23:07:00,2026-05-25 01:40:00,T-302,Central Depot,C-Field,EQ-1267,Valve Assembly,1349.77,Low
EVT-0000849,WO-2026-00097,Tested,2026-05-25 02:43:00,2026-05-25 04:34:00,T-302,Central Depot,C-Field,EQ-1267,Valve Assembly,926.04,Low
EVT-0000850,WO-2026-00097,Returned to Service,2026-05-25 02:57:00,2026-05-25 03:35:00,T-302,Central Depot,C-Field,EQ-1267,Valve Assembly,271.09,Medium
EVT-0000851,WO-2026-00098,Fault Reported,2026-03-30 07:56:00,2026-03-30 09:38:00,T-102,North Depot,N-Bay-1,EQ-1458,Compressor,2549.66,Medium
EVT-0000852,WO-2026-00098,Triaged,2026-03-30 08:56:00,2026-03-30 10:32:00,T-102,North Depot,N-Bay-1,EQ-1458,Compressor,2257.99,Medium
EVT-0000853,WO-2026-00098,Parts Ordered,2026-04-01 06:56:00,2026-04-01 07:49:00,T-102,North Depot,N-Bay-1,EQ-1458,Compressor,406.74,High
,WO-2026-00098,Parts Received,2026-04-01 08:53:00,2026-04-01 10:58:00,T-202,South Depot,N-Bay-1,EQ-1458,Compressor,1263.64,
